Product Key,Order Date Key,Reseller Key,Employee Key,Promotion Key,Unit Price,Product Standard Cost,Total Product Cost,Sales Amount,Tax Amt,Freight
220,20180407,491,287,1,20.19,12.03,12.03,20.19,1.61,0.50
332,20180407,491,287,1,419.46,413.15,826.29,838.92,67.11,20.97
322,20180407,491,287,1,419.46,413.15,413.15,419.46,33.56,10.49
212,20180407,491,287,1,20.19,12.03,24.06,40.37,3.23,1.01
317,20180407,491,287,1,874.79,884.71,1769.42,1749.59,139.97,43.74
310,20180407,491,287,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
264,20180407,491,287,1,183.94,181.49,181.49,183.94,14.72,4.60
285,20180407,491,287,1,178.58,176.20,176.20,178.58,14.29,4.46
232,20180407,491,287,1,28.84,31.72,63.45,57.68,4.61,1.44
315,20180407,491,287,1,874.79,884.71,884.71,874.79,69.98,21.87
340,20180407,491,287,1,419.46,413.15,413.15,419.46,33.56,10.49
262,20180407,491,287,1,183.94,181.49,362.97,367.88,29.43,9.20
313,20180407,603,285,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
219,20180407,252,281,1,5.70,3.40,3.40,5.70,0.46,0.14
350,20180407,27,285,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
349,20180407,27,285,1,2024.99,1898.09,5694.28,6074.98,486.00,151.87
293,20180407,27,285,1,722.59,623.84,623.84,722.59,57.81,18.06
296,20180407,27,285,1,714.70,617.03,617.03,714.70,57.18,17.87
348,20180407,27,285,1,2024.99,1898.09,9490.47,10124.97,810.00,253.12
300,20180407,27,285,1,809.76,699.09,699.09,809.76,64.78,20.24
347,20180407,27,285,1,2039.99,1912.15,7648.62,8159.98,652.80,204.00
307,20180407,27,285,1,722.59,623.84,623.84,722.59,57.81,18.06
345,20180407,27,285,1,2039.99,1912.15,5736.46,6119.98,489.60,153.00
351,20180407,676,285,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
344,20180407,676,285,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
346,20180407,676,285,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
347,20180407,676,285,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
296,20180407,676,285,1,714.70,617.03,1234.06,1429.41,114.35,35.74
292,20180407,676,285,1,818.70,706.81,706.81,818.70,65.50,20.47
229,20180407,676,285,1,28.84,31.72,63.45,57.68,4.61,1.44
232,20180407,676,285,1,28.84,31.72,31.72,28.84,2.31,0.72
235,20180407,676,285,1,28.84,31.72,63.45,57.68,4.61,1.44
218,20180407,676,285,2,5.51,3.40,40.76,64.80,5.18,1.62
219,20180407,676,285,1,5.70,3.40,10.19,17.10,1.37,0.43
223,20180407,676,285,1,5.19,5.71,17.12,15.56,1.24,0.39
220,20180407,676,285,1,20.19,12.03,24.06,40.37,3.23,1.01
212,20180407,676,285,1,20.19,12.03,24.06,40.37,3.23,1.01
215,20180407,676,285,1,20.19,12.03,12.03,20.19,1.61,0.50
310,20180407,423,285,1,2146.96,2171.29,4342.59,4293.92,343.51,107.35
326,20180407,423,285,1,419.46,413.15,1239.44,1258.38,100.67,31.46
220,20180407,423,285,1,20.19,12.03,48.11,80.75,6.46,2.02
235,20180407,423,285,1,28.84,31.72,63.45,57.68,4.61,1.44
322,20180407,423,285,1,419.46,413.15,1239.44,1258.38,100.67,31.46
212,20180407,423,285,1,20.19,12.03,96.22,161.49,12.92,4.04
275,20180407,423,285,1,356.90,352.14,352.14,356.90,28.55,8.92
342,20180407,423,285,1,419.46,413.15,1239.44,1258.38,100.67,31.46
270,20180407,423,285,1,183.94,181.49,181.49,183.94,14.72,4.60
272,20180407,423,285,1,183.94,181.49,362.97,367.88,29.43,9.20
229,20180407,423,285,1,28.84,31.72,95.17,86.52,6.92,2.16
334,20180407,423,285,1,419.46,413.15,413.15,419.46,33.56,10.49
264,20180407,423,285,1,183.94,181.49,181.49,183.94,14.72,4.60
328,20180407,423,285,1,419.46,413.15,2478.88,2516.75,201.34,62.92
330,20180407,423,285,1,419.46,413.15,413.15,419.46,33.56,10.49
324,20180407,423,285,1,419.46,413.15,2065.73,2097.29,167.78,52.43
316,20180407,423,285,1,874.79,884.71,1769.42,1749.59,139.97,43.74
285,20180407,423,285,1,178.58,176.20,176.20,178.58,14.29,4.46
332,20180407,423,285,1,419.46,413.15,1652.59,1677.84,134.23,41.95
223,20180407,423,285,1,5.19,5.71,45.64,41.49,3.32,1.04
342,20180407,486,281,1,419.46,413.15,413.15,419.46,33.56,10.49
315,20180407,486,281,1,874.79,884.71,1769.42,1749.59,139.97,43.74
324,20180407,486,281,1,419.46,413.15,413.15,419.46,33.56,10.49
322,20180407,486,281,1,419.46,413.15,826.29,838.92,67.11,20.97
326,20180407,486,281,1,419.46,413.15,826.29,838.92,67.11,20.97
328,20180407,486,281,1,419.46,413.15,1652.59,1677.84,134.23,41.95
332,20180407,486,281,1,419.46,413.15,1652.59,1677.84,134.23,41.95
223,20180407,486,281,1,5.19,5.71,22.82,20.75,1.66,0.52
232,20180407,486,281,1,28.84,31.72,126.90,115.36,9.23,2.88
349,20180407,506,289,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
212,20180407,506,289,1,20.19,12.03,24.06,40.37,3.23,1.01
215,20180407,506,289,1,20.19,12.03,12.03,20.19,1.61,0.50
235,20180407,506,289,1,28.84,31.72,31.72,28.84,2.31,0.72
347,20180407,506,289,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
350,20180407,506,289,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
220,20180407,506,289,1,20.19,12.03,24.06,40.37,3.23,1.01
232,20180407,506,289,1,28.84,31.72,31.72,28.84,2.31,0.72
218,20180407,506,289,1,5.70,3.40,20.38,34.20,2.74,0.86
326,20180407,549,285,1,419.46,413.15,413.15,419.46,33.56,10.49
310,20180407,549,285,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
342,20180407,549,285,1,419.46,413.15,413.15,419.46,33.56,10.49
314,20180407,549,285,1,2146.96,2171.29,4342.59,4293.92,343.51,107.35
215,20180407,549,285,1,20.19,12.03,12.03,20.19,1.61,0.50
338,20180407,549,285,1,419.46,413.15,1239.44,1258.38,100.67,31.46
334,20180407,549,285,1,419.46,413.15,2065.73,2097.29,167.78,52.43
330,20180407,549,285,1,419.46,413.15,413.15,419.46,33.56,10.49
322,20180407,549,285,1,419.46,413.15,826.29,838.92,67.11,20.97
320,20180407,549,285,1,419.46,413.15,413.15,419.46,33.56,10.49
317,20180407,549,285,1,874.79,884.71,1769.42,1749.59,139.97,43.74
315,20180407,549,285,1,874.79,884.71,2654.12,2624.38,209.95,65.61
262,20180407,549,285,1,183.94,181.49,181.49,183.94,14.72,4.60
311,20180407,549,285,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
328,20180407,549,285,1,419.46,413.15,826.29,838.92,67.11,20.97
324,20180407,549,285,1,419.46,413.15,413.15,419.46,33.56,10.49
318,20180407,549,285,1,874.79,884.71,884.71,874.79,69.98,21.87
312,20180407,549,285,1,2146.96,2171.29,6513.88,6440.89,515.27,161.02
272,20180407,458,285,1,183.94,181.49,181.49,183.94,14.72,4.60
315,20180407,269,281,1,874.79,884.71,1769.42,1749.59,139.97,43.74
314,20180407,269,281,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
330,20180407,269,281,1,419.46,413.15,413.15,419.46,33.56,10.49
336,20180407,269,281,1,419.46,413.15,826.29,838.92,67.11,20.97
340,20180407,269,281,1,419.46,413.15,1239.44,1258.38,100.67,31.46
241,20180407,269,281,1,758.08,747.97,747.97,758.08,60.65,18.95
279,20180407,269,281,1,178.58,176.20,176.20,178.58,14.29,4.46
342,20180407,344,289,1,419.46,413.15,413.15,419.46,33.56,10.49
322,20180407,344,289,1,419.46,413.15,413.15,419.46,33.56,10.49
326,20180407,344,289,1,419.46,413.15,413.15,419.46,33.56,10.49
332,20180407,344,289,1,419.46,413.15,826.29,838.92,67.11,20.97
334,20180407,161,281,1,419.46,413.15,1239.44,1258.38,100.67,31.46
311,20180407,161,281,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
319,20180407,161,281,1,874.79,884.71,1769.42,1749.59,139.97,43.74
317,20180407,161,281,1,874.79,884.71,884.71,874.79,69.98,21.87
316,20180407,161,281,1,874.79,884.71,1769.42,1749.59,139.97,43.74
315,20180407,161,281,1,874.79,884.71,884.71,874.79,69.98,21.87
313,20180407,161,281,1,2146.96,2171.29,6513.88,6440.89,515.27,161.02
332,20180407,161,281,1,419.46,413.15,826.29,838.92,67.11,20.97
340,20180407,161,281,1,419.46,413.15,413.15,419.46,33.56,10.49
322,20180407,161,281,1,419.46,413.15,413.15,419.46,33.56,10.49
310,20180407,161,281,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
270,20180407,161,281,1,183.94,181.49,181.49,183.94,14.72,4.60
318,20180407,161,281,1,874.79,884.71,884.71,874.79,69.98,21.87
272,20180407,161,281,1,183.94,181.49,362.97,367.88,29.43,9.20
285,20180407,161,281,1,178.58,176.20,528.60,535.74,42.86,13.39
264,20180407,161,281,1,183.94,181.49,181.49,183.94,14.72,4.60
275,20180407,161,281,1,356.90,352.14,352.14,356.90,28.55,8.92
330,20180407,161,281,1,419.46,413.15,2065.73,2097.29,167.78,52.43
324,20180407,161,281,1,419.46,413.15,1239.44,1258.38,100.67,31.46
342,20180407,161,281,1,419.46,413.15,413.15,419.46,33.56,10.49
338,20180407,161,281,1,419.46,413.15,413.15,419.46,33.56,10.49
326,20180407,161,281,1,419.46,413.15,413.15,419.46,33.56,10.49
270,20180407,166,283,1,183.94,181.49,181.49,183.94,14.72,4.60
262,20180407,166,283,1,183.94,181.49,362.97,367.88,29.43,9.20
332,20180407,166,283,1,419.46,413.15,1652.59,1677.84,134.23,41.95
334,20180407,166,283,1,419.46,413.15,1652.59,1677.84,134.23,41.95
322,20180407,166,283,1,419.46,413.15,1239.44,1258.38,100.67,31.46
264,20180407,166,283,1,183.94,181.49,181.49,183.94,14.72,4.60
238,20180407,166,283,1,758.08,747.97,1495.94,1516.15,121.29,37.90
276,20180407,166,283,1,356.90,352.14,352.14,356.90,28.55,8.92
253,20180407,166,283,1,178.58,176.20,704.80,714.32,57.15,17.86
314,20180407,166,283,1,2146.96,2171.29,10856.47,10734.81,858.78,268.37
342,20180407,166,283,1,419.46,413.15,4131.46,4194.59,335.57,104.86
316,20180407,166,283,1,874.79,884.71,1769.42,1749.59,139.97,43.74
317,20180407,166,283,1,874.79,884.71,2654.12,2624.38,209.95,65.61
336,20180407,166,283,1,419.46,413.15,826.29,838.92,67.11,20.97
241,20180407,166,283,1,758.08,747.97,747.97,758.08,60.65,18.95
310,20180407,166,283,1,2146.96,2171.29,6513.88,6440.89,515.27,161.02
279,20180407,166,283,1,178.58,176.20,176.20,178.58,14.29,4.46
275,20180407,166,283,1,356.90,352.14,352.14,356.90,28.55,8.92
340,20180407,166,283,1,419.46,413.15,413.15,419.46,33.56,10.49
324,20180407,166,283,1,419.46,413.15,1652.59,1677.84,134.23,41.95
285,20180407,166,283,1,178.58,176.20,704.80,714.32,57.15,17.86
319,20180407,166,283,1,874.79,884.71,2654.12,2624.38,209.95,65.61
338,20180407,166,283,1,419.46,413.15,826.29,838.92,67.11,20.97
322,20180407,292,283,1,419.46,413.15,826.29,838.92,67.11,20.97
319,20180407,292,283,1,874.79,884.71,884.71,874.79,69.98,21.87
232,20180407,292,283,1,28.84,31.72,31.72,28.84,2.31,0.72
328,20180407,292,283,1,419.46,413.15,826.29,838.92,67.11,20.97
223,20180407,292,283,1,5.19,5.71,17.12,15.56,1.24,0.39
223,20180407,431,281,1,5.19,5.71,11.41,10.37,0.83,0.26
342,20180407,431,281,1,419.46,413.15,826.29,838.92,67.11,20.97
328,20180407,431,281,1,419.46,413.15,826.29,838.92,67.11,20.97
324,20180407,431,281,1,419.46,413.15,413.15,419.46,33.56,10.49
326,20180407,431,281,1,419.46,413.15,1239.44,1258.38,100.67,31.46
332,20180407,431,281,1,419.46,413.15,413.15,419.46,33.56,10.49
316,20180407,221,287,1,874.79,884.71,3538.83,3499.18,279.93,87.48
319,20180407,221,287,1,874.79,884.71,2654.12,2624.38,209.95,65.61
342,20180407,221,287,1,419.46,413.15,826.29,838.92,67.11,20.97
326,20180407,221,287,1,419.46,413.15,1239.44,1258.38,100.67,31.46
314,20180407,221,287,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
338,20180407,221,287,1,419.46,413.15,826.29,838.92,67.11,20.97
330,20180407,221,287,1,419.46,413.15,1652.59,1677.84,134.23,41.95
270,20180407,221,287,1,183.94,181.49,907.43,919.69,73.58,22.99
322,20180407,221,287,1,419.46,413.15,3305.17,3355.67,268.45,83.89
276,20180407,221,287,1,356.90,352.14,1056.42,1070.69,85.66,26.77
262,20180407,221,287,1,183.94,181.49,544.46,551.81,44.15,13.80
324,20180407,221,287,1,419.46,413.15,2065.73,2097.29,167.78,52.43
264,20180407,221,287,1,183.94,181.49,181.49,183.94,14.72,4.60
232,20180407,221,287,1,28.84,31.72,253.80,230.72,18.46,5.77
272,20180407,221,287,1,183.94,181.49,907.43,919.69,73.58,22.99
229,20180407,221,287,1,28.84,31.72,126.90,115.36,9.23,2.88
332,20180407,221,287,1,419.46,413.15,413.15,419.46,33.56,10.49
334,20180407,221,287,1,419.46,413.15,826.29,838.92,67.11,20.97
285,20180407,221,287,1,178.58,176.20,352.40,357.16,28.57,8.93
215,20180407,221,287,1,20.19,12.03,24.06,40.37,3.23,1.01
212,20180407,221,287,1,20.19,12.03,108.25,181.68,14.53,4.54
317,20180407,221,287,1,874.79,884.71,1769.42,1749.59,139.97,43.74
328,20180407,221,287,1,419.46,413.15,2478.88,2516.75,201.34,62.92
220,20180407,221,287,1,20.19,12.03,24.06,40.37,3.23,1.01
310,20180407,221,287,1,2146.96,2171.29,4342.59,4293.92,343.51,107.35
275,20180407,221,287,1,356.90,352.14,1056.42,1070.69,85.66,26.77
235,20180407,221,287,1,28.84,31.72,31.72,28.84,2.31,0.72
223,20180407,221,287,1,5.19,5.71,57.05,51.87,4.15,1.30
218,20180407,485,281,2,5.51,3.40,37.36,59.40,4.75,1.48
229,20180407,485,281,1,28.84,31.72,31.72,28.84,2.31,0.72
307,20180407,485,281,1,722.59,623.84,623.84,722.59,57.81,18.06
348,20180407,485,281,1,2024.99,1898.09,11388.57,12149.96,972.00,303.75
349,20180407,485,281,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
346,20180407,485,281,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
351,20180407,315,285,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
235,20180407,315,285,1,28.84,31.72,31.72,28.84,2.31,0.72
215,20180407,315,285,1,20.19,12.03,24.06,40.37,3.23,1.01
212,20180407,315,285,1,20.19,12.03,12.03,20.19,1.61,0.50
220,20180407,315,285,1,20.19,12.03,24.06,40.37,3.23,1.01
349,20180407,315,285,1,2024.99,1898.09,7592.38,8099.98,648.00,202.50
232,20180407,315,285,1,28.84,31.72,126.90,115.36,9.23,2.88
348,20180407,315,285,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
292,20180407,315,285,1,818.70,706.81,706.81,818.70,65.50,20.47
223,20180407,315,285,1,5.19,5.71,5.71,5.19,0.41,0.13
350,20180407,315,285,1,2024.99,1898.09,11388.57,12149.96,972.00,303.75
307,20180407,315,285,1,722.59,623.84,623.84,722.59,57.81,18.06
229,20180407,315,285,1,28.84,31.72,31.72,28.84,2.31,0.72
346,20180407,315,285,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
348,20180508,492,282,1,2024.99,1898.09,5694.28,6074.98,486.00,151.87
349,20180508,492,282,1,2024.99,1898.09,9490.47,10124.97,810.00,253.12
350,20180508,492,282,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
351,20180508,492,282,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
345,20180508,492,282,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
223,20180508,492,282,1,5.19,5.71,11.41,10.37,0.83,0.26
218,20180508,492,282,1,5.70,3.40,10.19,17.10,1.37,0.43
324,20180508,129,283,1,419.46,413.15,413.15,419.46,33.56,10.49
322,20180508,271,286,1,419.46,413.15,413.15,419.46,33.56,10.49
319,20180508,271,286,1,874.79,884.71,1769.42,1749.59,139.97,43.74
223,20180508,271,286,1,5.19,5.71,11.41,10.37,0.83,0.26
342,20180508,271,286,1,419.46,413.15,826.29,838.92,67.11,20.97
347,20180508,353,288,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
218,20180508,353,288,1,5.70,3.40,20.38,34.20,2.74,0.86
219,20180508,353,288,1,5.70,3.40,3.40,5.70,0.46,0.14
344,20180508,353,288,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
350,20180508,353,288,1,2024.99,1898.09,1898.09,2024.99,162.00,50.62
349,20180508,390,284,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
340,20180508,318,284,1,419.46,413.15,413.15,419.46,33.56,10.49
272,20180508,318,284,1,183.94,181.49,181.49,183.94,14.72,4.60
348,20180508,18,281,1,2024.99,1898.09,11388.57,12149.96,972.00,303.75
347,20180508,18,281,1,2039.99,1912.15,5736.46,6119.98,489.60,153.00
345,20180508,18,281,1,2039.99,1912.15,5736.46,6119.98,489.60,153.00
300,20180508,18,281,1,809.76,699.09,1398.19,1619.52,129.56,40.49
292,20180508,18,281,1,818.70,706.81,1413.62,1637.40,130.99,40.94
346,20180508,18,281,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
218,20180508,18,281,1,5.70,3.40,10.19,17.10,1.37,0.43
349,20180508,18,281,1,2024.99,1898.09,9490.47,10124.97,810.00,253.12
340,20180508,206,285,1,419.46,413.15,413.15,419.46,33.56,10.49
338,20180508,206,285,1,419.46,413.15,413.15,419.46,33.56,10.49
212,20180508,206,285,1,20.19,12.03,12.03,20.19,1.61,0.50
334,20180508,206,285,1,419.46,413.15,826.29,838.92,67.11,20.97
253,20180508,206,285,1,178.58,176.20,176.20,178.58,14.29,4.46
220,20180508,206,285,1,20.19,12.03,36.08,60.56,4.84,1.51
342,20180508,206,285,1,419.46,413.15,826.29,838.92,67.11,20.97
232,20180508,206,285,1,28.84,31.72,63.45,57.68,4.61,1.44
316,20180508,206,285,1,874.79,884.71,1769.42,1749.59,139.97,43.74
215,20180508,206,285,1,20.19,12.03,12.03,20.19,1.61,0.50
318,20180508,206,285,1,874.79,884.71,884.71,874.79,69.98,21.87
322,20180508,206,285,1,419.46,413.15,1239.44,1258.38,100.67,31.46
312,20180508,206,285,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
328,20180508,206,285,1,419.46,413.15,1239.44,1258.38,100.67,31.46
315,20180508,206,285,1,874.79,884.71,1769.42,1749.59,139.97,43.74
313,20180508,206,285,1,2146.96,2171.29,4342.59,4293.92,343.51,107.35
336,20180508,206,285,1,419.46,413.15,413.15,419.46,33.56,10.49
275,20180508,206,285,1,356.90,352.14,352.14,356.90,28.55,8.92
223,20180508,206,285,1,5.19,5.71,11.41,10.37,0.83,0.26
320,20180508,206,285,1,419.46,413.15,413.15,419.46,33.56,10.49
285,20180508,206,285,1,178.58,176.20,352.40,357.16,28.57,8.93
332,20180508,206,285,1,419.46,413.15,413.15,419.46,33.56,10.49
314,20180508,206,285,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
235,20180508,206,285,1,28.84,31.72,63.45,57.68,4.61,1.44
317,20180508,206,285,1,874.79,884.71,1769.42,1749.59,139.97,43.74
310,20180508,206,285,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
311,20180508,206,285,1,2146.96,2171.29,8685.18,8587.85,687.03,214.70
347,20180508,164,289,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
218,20180508,164,289,3,5.23,3.40,61.13,89.35,7.15,2.23
345,20180508,164,289,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
350,20180508,164,289,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
229,20180508,164,289,1,28.84,31.72,31.72,28.84,2.31,0.72
322,20180508,210,284,1,419.46,413.15,413.15,419.46,33.56,10.49
223,20180508,210,284,1,5.19,5.71,5.71,5.19,0.41,0.13
324,20180508,210,284,1,419.46,413.15,826.29,838.92,67.11,20.97
326,20180508,210,284,1,419.46,413.15,413.15,419.46,33.56,10.49
328,20180508,210,284,1,419.46,413.15,826.29,838.92,67.11,20.97
332,20180508,210,284,1,419.46,413.15,826.29,838.92,67.11,20.97
232,20180508,210,284,1,28.84,31.72,31.72,28.84,2.31,0.72
328,20180508,162,281,1,419.46,413.15,413.15,419.46,33.56,10.49
322,20180508,162,281,1,419.46,413.15,413.15,419.46,33.56,10.49
319,20180508,162,281,1,874.79,884.71,1769.42,1749.59,139.97,43.74
326,20180508,162,281,1,419.46,413.15,826.29,838.92,67.11,20.97
350,20180508,697,282,1,2024.99,1898.09,7592.38,8099.98,648.00,202.50
307,20180508,697,282,1,722.59,623.84,1247.68,1445.19,115.62,36.13
348,20180508,697,282,1,2024.99,1898.09,7592.38,8099.98,648.00,202.50
232,20180508,697,282,1,28.84,31.72,158.62,144.20,11.54,3.61
344,20180508,697,282,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
218,20180508,697,282,1,5.70,3.40,20.38,34.20,2.74,0.86
229,20180508,697,282,1,28.84,31.72,63.45,57.68,4.61,1.44
212,20180508,697,282,1,20.19,12.03,72.17,121.12,9.69,3.03
346,20180508,697,282,1,2039.99,1912.15,11472.93,12239.96,979.20,306.00
235,20180508,697,282,1,28.84,31.72,63.45,57.68,4.61,1.44
347,20180508,697,282,1,2039.99,1912.15,9560.77,10199.97,816.00,255.00
351,20180508,697,282,1,2024.99,1898.09,7592.38,8099.98,648.00,202.50
345,20180508,697,282,1,2039.99,1912.15,9560.77,10199.97,816.00,255.00
220,20180508,697,282,1,20.19,12.03,12.03,20.19,1.61,0.50
292,20180508,697,282,1,818.70,706.81,1413.62,1637.40,130.99,40.94
223,20180508,697,282,1,5.19,5.71,5.71,5.19,0.41,0.13
215,20180508,697,282,1,20.19,12.03,24.06,40.37,3.23,1.01
296,20180508,697,282,1,714.70,617.03,2468.11,2858.82,228.71,71.47
219,20180508,697,282,1,5.70,3.40,10.19,17.10,1.37,0.43
232,20180508,531,285,1,28.84,31.72,95.17,86.52,6.92,2.16
319,20180508,531,285,1,874.79,884.71,884.71,874.79,69.98,21.87
315,20180508,531,285,1,874.79,884.71,884.71,874.79,69.98,21.87
326,20180508,531,285,1,419.46,413.15,826.29,838.92,67.11,20.97
322,20180508,531,285,1,419.46,413.15,826.29,838.92,67.11,20.97
342,20180508,531,285,1,419.46,413.15,826.29,838.92,67.11,20.97
332,20180508,531,285,1,419.46,413.15,1239.44,1258.38,100.67,31.46
328,20180508,531,285,1,419.46,413.15,826.29,838.92,67.11,20.97
223,20180508,531,285,1,5.19,5.71,28.53,25.93,2.07,0.65
320,20180508,558,281,1,419.46,413.15,826.29,838.92,67.11,20.97
317,20180508,558,281,1,874.79,884.71,2654.12,2624.38,209.95,65.61
264,20180508,558,281,1,183.94,181.49,181.49,183.94,14.72,4.60
315,20180508,558,281,1,874.79,884.71,884.71,874.79,69.98,21.87
312,20180508,558,281,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
270,20180508,558,281,1,183.94,181.49,181.49,183.94,14.72,4.60
215,20180508,558,281,1,20.19,12.03,36.08,60.56,4.84,1.51
232,20180508,558,281,1,28.84,31.72,63.45,57.68,4.61,1.44
212,20180508,558,281,1,20.19,12.03,24.06,40.37,3.23,1.01
313,20180508,558,281,1,2146.96,2171.29,4342.59,4293.92,343.51,107.35
322,20180508,558,281,1,419.46,413.15,413.15,419.46,33.56,10.49
340,20180508,558,281,1,419.46,413.15,826.29,838.92,67.11,20.97
316,20180508,558,281,1,874.79,884.71,1769.42,1749.59,139.97,43.74
311,20180508,558,281,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
220,20180508,558,281,1,20.19,12.03,72.17,121.12,9.69,3.03
326,20180508,558,281,1,419.46,413.15,413.15,419.46,33.56,10.49
223,20180508,558,281,1,5.19,5.71,5.71,5.19,0.41,0.13
319,20180508,558,281,1,874.79,884.71,3538.83,3499.18,279.93,87.48
318,20180508,558,281,1,874.79,884.71,1769.42,1749.59,139.97,43.74
